source_id;target_id;matching
http://dws.products.wdc/node1db489a32ab6f44d71bf854ed489c4d;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/node60eb6f8af686522ab0a51f565ddbedf7;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node01ebebfb054af42bf1d87455b8b957c;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/nodef3cd6c9aa2605dcce8af9178dba6242e;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/nodec36a45c93e4b4984a4e454f832da8466;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node90f2f44c2b2e6950cb55c31acdec22c3;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodeb1c0a98b4e44b9b789a8689a52b84ab6;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node2aa7c84a3946690a051e2f61a3d35c5;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/nodec4f344fb08a1ab757a1cab0e729dad3;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node29def05d80a4ae2ea97adfd2b7775a9;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/node99dd3335fd3277a683f457dd82e20d1;http://dws.products.catalog/786a208d-6273-42b2-aa64-bd4eeb6bd02b;true
http://dws.products.wdc/noded229f1db95942d65909d824e138f10c1;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/nodec525bf57acd3a72785d6251d5c6390;http://dws.products.catalog/42756e0f-dbdf-4625-9aab-b59935248a6b;true
http://dws.products.wdc/node98f02c9a3cf08050f9a167c0615411a3;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node95b78f8b94e4d3d8d94cbd91571eea1;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node1d9265787c913a6dd7ce657cfb3533;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node5cdaeda7163cdf771568c32a853da46;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node77f0f728ddd63437fef7985b61da8494;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodecb4defa0f235ca8647295cedcfb4484;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node4bb612bd753255adbd63bcbe74c8fcd;http://dws.products.catalog/788a6d15-cfb4-4358-8874-4a66d67d23ec;true
http://dws.products.wdc/node8de83a76ea1c6293313c45599ca4c;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node6c98e9ba8e4ec9f0afceacd07837998d;http://dws.products.catalog/9991ab94-dd76-4c25-a610-2c2ca1ebf0e2;true
http://dws.products.wdc/node102c1c726ef52167e8465feca3a7445c;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node8af55221f39de8e1fb8a37a67251f0e7;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node726a28ffecc2617a917f919c2b6d5ebd;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/nodeff9e13512392f5244be9eceb8dd05218;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node1a9dd1d344a8aaadac96b5afc9cefa26;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node1abdd27c48ad34887762485bf55ae813;http://dws.products.catalog/9b2fef2c-8632-48ba-a855-ff58a40a3b6c;true
http://dws.products.wdc/nodeb2555bdafc5d160cab2575c1a51ea27;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodebfaf08ff6ff2df0695ae554721bed3e;http://dws.products.catalog/ddfb9a21-0d4d-45fa-a740-def7e45f2879;true
http://dws.products.wdc/nodecdafbb2069e7ed1a0e0b670b3c9f446;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node69e21ba10daf674a9956fe1da7a9018;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node6efc757b14857d1aa2e4da3e302299f8;http://dws.products.catalog/574a9392-ad9e-42f5-89c3-a8567de45618;true
http://dws.products.wdc/node9930362ac3188c951fb38a58bfad9f66;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node288be79db73b3073ec546f3b2837f5a5;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodebf18f6c6d78d706e4a15b9b62bbb02d;http://dws.products.catalog/93c93813-c58c-4824-82b4-fe8e0aeb808d;true
http://dws.products.wdc/nodee685fd7f1970fcd086aad45a6a3ecc;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node2b68bdcd85dc53f1c9a6de0a6dde08f;http://dws.products.catalog/11b4bb6c-f474-419c-a650-4639f141c399;true
http://dws.products.wdc/nodec058bef7477d937cec0af2bf288147;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodebc78b741df6b794a4e5ed8202b7dc1;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/nodef6e77ae1a5c21a7c5158aef4b53e6f7;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/nodea6e3c71323dcbe3fa4220105a8186e;http://dws.products.catalog/0e1325a9-ae49-4e81-873d-fc3fa3c33567;true
http://dws.products.wdc/node57f4185152fff537c2315f74f261f541;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node8b5c3ffc9766a56f7787744b43c675d;http://dws.products.catalog/42756e0f-dbdf-4625-9aab-b59935248a6b;true
http://dws.products.wdc/node498617bf1870933e16a28c147983204b;http://dws.products.catalog/786a208d-6273-42b2-aa64-bd4eeb6bd02b;true
http://dws.products.wdc/nodeb021317e8ee33381f3f2cbdf13fae54;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodeb9d74a29b4f1247e87ff4991af30c43a;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node303c3a24e99a7f78cf43609fcb99162;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node5a7683d35e54ba6f115b387fd8f223a;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/nodea4148580aa7efadb55d7adc33f9113d;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node29a9209498fc4db35ab3e7b35a2c271;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node41cf7fbe7d532e43b13f8275693e8e6;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/nodece83e8b6c25a292c3fb38dbd22ae7cf;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node5db4e0726ab8b1f43b53e97b2886d42;http://dws.products.catalog/7704decf-8909-4c6b-9c4b-9bb09166a5c9;true
http://dws.products.wdc/node4d6e5e3f317132ee28c01bbd5250b6;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node1393cf5cd3c6ec74f9c7148f1ea36664;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/nodeb4867e40d9cd49c2f7b468aabec7ceb3;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/nodea21ddf639cf87eca749a1c97524203a;http://dws.products.catalog/20f90193-ab81-4a40-baf4-b97c5d275852;true
http://dws.products.wdc/node5ba174b27b6e38d67b82934f88949675;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node485fb97ad10f520c94e3b124919da18;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/nodea2771623ffbe98f697c4d43df847af;http://dws.products.catalog/aa92b3cc-2a35-4069-b337-7cc2a61416e6;true
http://dws.products.wdc/node19ddc0299fd404e40df331ce4ab32b;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node5593eef5b27054ca62de393109ae04a;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node74d13ae5e9015568170152fbb6d94ed;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/nodec6b3fdd4f0ac126a096cd23e55cec14;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node1638698a29b4e363192a15a1f609db7;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/node6d72a28b4e6d7d1aff11ebab95221fa1;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node282b0ec9a5c6dc15c31c1ef03318a4;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node102d81c087f930e9ef3388fc818ffb2;http://dws.products.catalog/20f90193-ab81-4a40-baf4-b97c5d275852;true
http://dws.products.wdc/node978a0f548e0c9d04fd28afcaf8393;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node6d422851327afd9c8e54eca7efffd966;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/node377453c2abe62a96719298872a5344;http://dws.products.catalog/574a9392-ad9e-42f5-89c3-a8567de45618;true
http://dws.products.wdc/node64944afebdf045d0a31fe68c275d403e;http://dws.products.catalog/a555bfc9-b5b3-4942-a10d-652a2bf7201f;true
http://dws.products.wdc/nodeb36170ae38af0a62215632d96516950;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node2892dc9bf579fcae5494ff388643b52;http://dws.products.catalog/49edc511-c63c-47b2-96c0-a7f95910a906;true
http://dws.products.wdc/node6a3565be4e3692ece4280d3307b44;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/nodec0f32c67dddc683b31681cc32ce597ed;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/nodeccd0e7e0c0d09cd65566bf3c27b0862c;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node4b4dee215b51f2eb45a114409ce7eda6;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node33773b769c55468a5f4a6cd06470acbd;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node7c3d621eab8fafc661b7bd7d21cfc2;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node88b5b595637fff2942878d19b2358;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/noded2fe1e88c629ad2e363f5ffb9323db6;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node4f5ea5a4a0259a3e579da86ce7b56261;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node51d636a78e114f9750aeb4c2cf9db8ff;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/nodeb8a3b2a1225bff838eabd745dee74b9;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node2112352165c76d4afae3cc57d84f1cd;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node26b945bbbcbe822ff6fbde68e46f94b;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/nodebd7a5fb6869469c77cc16f9f8e3a71;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/node2d3cc592bc5c555c4daad7367610cec5;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node33a8b8b0272097523758649ef1658c71;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/nodea94c8a8461b12facaa8adec4ea795b9;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodee431a18d96435f358a78cf33f767638;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node561f2c5c247b69d95f6c1cf54171b376;http://dws.products.catalog/a3287c43-9c90-47d3-b0fe-9eca9dcf01e3;true
http://dws.products.wdc/node1dd3a71382fd4ecc7ed26dfea156a8;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node811d6eaca6fc452fecad68cecde93af;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node26a35dc515ef86c3bf30c1143e3d2f;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node2c90dc6cee29e13dfd48b4741262fb1;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node14ab5a90c17843509af52c9ad1ebd06b;http://dws.products.catalog/49edc511-c63c-47b2-96c0-a7f95910a906;true
http://dws.products.wdc/node64d727d745dbfff9a42efa191602935;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/nodee1192981cafe6a6369a996ba78a93ba4;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodec11a7f2113ea8b8f7d6580d2cec945f;http://dws.products.catalog/a3287c43-9c90-47d3-b0fe-9eca9dcf01e3;true
http://dws.products.wdc/node62f850a4ec669065ec665c3ed3b35cec;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node2d60ae5ed4fb863a983e66ad94f8d77;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node631a60b833ad967ad789aa4cc36d603b;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node18cab4a08420ab39d9afa2b58fce;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/nodea3d3d86ae0dd3bef38b66f2913ae0;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/nodef74cc501f248f78e0b4f2424aecf5cc;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node20fdffcc67fa82f45ed2dcb1546864f9;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/nodecd24458079fa8f9b89f130bc1ca55f6c;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node145ae49ededd7ea9ac0757d125fcca2;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node9df64dc644da4a6d62ad2908981603b;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node8d329bb672e66b81142ccde71611f;http://dws.products.catalog/20f90193-ab81-4a40-baf4-b97c5d275852;true
http://dws.products.wdc/node7b43217ae1dc30e7fdf918fb804c468;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/nodeae9f96a2c142f0f8c424eac49d79e7b7;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node102d81c087f930e9ef3388fc818ffb2;http://dws.products.catalog/a3287c43-9c90-47d3-b0fe-9eca9dcf01e3;true
http://dws.products.wdc/node382168c0d69b952791721139c4e1bbf;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodea4b08962ce317e772c71df3e4ca56dfe;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/nodeccdaef8085762db090947442e234a97;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node58c1ea5c77e5553d77bbc1487217a5bc;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node9fb16438827155212858acd1dcaf8dd;http://dws.products.catalog/ddfb9a21-0d4d-45fa-a740-def7e45f2879;true
http://dws.products.wdc/nodea70c6cd942cacf2d46c4cb83ec91599;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node2fef6601230934ef3d791d169726213;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/node80dd225a8c66242469236f624765ee;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/nodeca6db217e91d633e42e521fa2e707215;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node388258c1106ef737c63a5544cd153a9d;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodec9f9d2fbf6f791f41bb41becb77fd8c7;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node5056819add4d186a717cf8d2176339c;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node7a9ec8dcf9b139f292c7d8ba02c5993;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/node861736c682aee4b878deb26c155656;http://dws.products.catalog/93c93813-c58c-4824-82b4-fe8e0aeb808d;true
http://dws.products.wdc/node3e8c2f491995bebc23e3fa48e7f0386b;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node813395e84cc74bd797de1bfe82f929c9;http://dws.products.catalog/ad675031-89ee-4cfd-9c48-9b372b5bb9c7;true
http://dws.products.wdc/node1bb0e1c4c921e4539573bd99f9b61b;http://dws.products.catalog/a3287c43-9c90-47d3-b0fe-9eca9dcf01e3;true
http://dws.products.wdc/nodefea5c5e1cb5b541451f94aec7294c61;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node3ad9115bbce91ff9d2773b5fcce6c413;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/node663b9593031ed11dc8b7d2ad1939;http://dws.products.catalog/7f794042-0085-4ab7-b395-07b1ba28495c;true
http://dws.products.wdc/node51bcc2a9bfeda98547db525d94517a0;http://dws.products.catalog/7b73f138-a098-4584-b6ab-0bca9cd63aab;true
http://dws.products.wdc/nodec6a36e6341502c736fc6a6e2d8678a4a;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node449b610bd3ad6439d1b26190266d5;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node3337c982b6ce45a774dd18cd708763c;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node7635ce45d94e8e58c1b0ae11dd36cad;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node7fceffa65fec44fb78bb25e35ad37b8;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;true
http://dws.products.wdc/nodedc9644e2f46358aba793c911e1be917;http://dws.products.catalog/b38ab74f-fa45-4048-8fbe-ed4e951f4a3c;true
http://dws.products.wdc/node43692a6ccb2159cd909282e71b508f;http://dws.products.catalog/2dd6da36-2da4-45ac-852e-43c43b004e32;true
http://dws.products.wdc/node33a8b8b0272097523758649ef1658c71;http://dws.products.catalog/7704decf-8909-4c6b-9c4b-9bb09166a5c9;false
http://dws.products.wdc/node8dc9c1d163622fdaf5321476c8a71940;http://dws.products.catalog/788a6d15-cfb4-4358-8874-4a66d67d23ec;false
http://dws.products.wdc/node9930362ac3188c951fb38a58bfad9f66;http://dws.products.catalog/788a6d15-cfb4-4358-8874-4a66d67d23ec;false
http://dws.products.wdc/node33a8b8b0272097523758649ef1658c71;http://dws.products.catalog/41c03234-25d7-4ae4-8ac5-25f1033f48b4;false
http://dws.products.wdc/node60d527ac04b627b3cf1fc60b072813;http://dws.products.catalog/788a6d15-cfb4-4358-8874-4a66d67d23ec;false
http://dws.products.wdc/node5056819add4d186a717cf8d2176339c;http://dws.products.catalog/786a208d-6273-42b2-aa64-bd4eeb6bd02b;false
http://dws.products.wdc/node3337c982b6ce45a774dd18cd708763c;http://dws.products.catalog/788a6d15-cfb4-4358-8874-4a66d67d23ec;false
